,csv_list,downloaded
17965,Mycalesis distanti.csv,True
17966,Hypocharassus pruinosus.csv,True
17967,Berosus exiguus.csv,True
17968,Eugnathia diagonalis.csv,True
17969,Eupithecia ravocostaliata.csv,True
17970,Kedestes nerva.csv,True
17971,Tropidothorax sternalis.csv,True
17972,Nymphes aperta.csv,True
17973,Heliogomphus drescheri.csv,True
17974,Conognatha chilensis.csv,True
17975,Podopteryx selysi.csv,True
17976,Carterocephalus mandan.csv,True
17977,Hypothenemus hampei.csv,True
17978,Perizoma taeniata.csv,True
17979,Callophrys loki.csv,True
17980,Teleopsis adjacens.csv,True
17981,Cadmus calomeloides.csv,True
17982,Papilio rogeri.csv,True
17983,Camponotus ramulorum.csv,True
17984,Cautethia insolita.csv,True
17985,Mudaria major.csv,True
17986,Apotomis deceptana.csv,True
17987,Splendeuptychia kendalli.csv,True
17988,Clelea stipata.csv,True
17989,Mischocyttarus mastigophorus.csv,True
17990,Cargolia arana.csv,True
17991,Troglops ignoratus.csv,True
17992,Petalocheirus spinosissimus.csv,True
17993,Leioproctus tuberculatus.csv,True
17994,Lathrecista asiatica.csv,True
17995,Abraxas miranda.csv,True
17996,Gryllus staccato.csv,True
17997,Temognatha alternata.csv,True
17998,Acontia titania.csv,True
17999,Callidium coriaceum.csv,True
18000,Stenodynerus lucidus.csv,True
18001,Gelotopoia bicolor.csv,True
18002,Nisoscolopocerus apiculatus.csv,True
18003,Calliphora quadrimaculata.csv,True
18004,Gnophos perspersata.csv,True
18005,Kalotermes approximatus.csv,True
18006,Scopula inscriptata.csv,True
18007,Bibio superfluus.csv,True
18008,Nemapogon geniculatella.csv,True
18009,Rodinia calphurnia.csv,True
18010,Semiothisa drepanata.csv,True
18011,Hylastes opacus.csv,True
18012,Brachymelecta interrupta.csv,True
18013,Oedancala dorsalis.csv,True
18014,Eupithecia palpata.csv,True
18015,Lagocheirus plantaris.csv,True
18016,Uroleucon hypochoeridis.csv,True
18017,Smerinthulus perversa.csv,True
18018,Cabera purus.csv,True
18019,Brahmaea japonica.csv,True
18020,Fania nanus.csv,True
18021,Niguza oculita.csv,True
18022,Astylus variegatus.csv,True
18023,Eurytoma imminuta.csv,True
18024,Maxates centrophylla.csv,True
18025,Taygetis thamyra.csv,True
18026,Julodis recenta.csv,True
18027,Requena victoriae.csv,True
18028,Isthmocoris tristis.csv,True
18029,Troides cuneifera.csv,True
18030,Lethe albolineata.csv,True
18031,Odontomachus rixosus.csv,True
18032,Feralia comstocki.csv,True
18033,Ichneutica nullifera.csv,True
18034,Nedyus apicalis.csv,True
18035,Lophomilia takao.csv,True
18036,Chauliops fallax.csv,True
18037,Lasius aphidicola.csv,True
18038,Okanagana gibbera.csv,True
18039,Automeris complicata.csv,True
18040,Asterivora chatuidea.csv,True
18041,Psilogramma increta.csv,True
18042,Diabrotica waltersi.csv,True
18043,Callistochroma rutilans.csv,True
18044,Dichozoma parvipicta.csv,True
18045,Spaniocentra apatelloides.csv,True
18046,Parazumia symmorpha.csv,True
18047,Phaeophilacris spectrum.csv,True
18048,Heliopetes petrus.csv,True
18049,Dasythemis essequiba.csv,True
18050,Smerinthus ocellata.csv,True
18051,Haliplus confinis.csv,True
18052,Petalocephala rubromarginata.csv,True
18053,Melanoplus packardii.csv,True
18054,Hygrobia hermanni.csv,True
18055,Pampasatyrus quies.csv,True
18056,Epelis truncataria.csv,True
18057,Leucoptera guettardella.csv,True
18058,Limenitis glorifica.csv,True
18059,Nisyrus spinulosus.csv,True
18060,Cerdistus fuscipennis.csv,True
18061,Chrysomela tremulae.csv,True
18062,Carvaka elegantula.csv,True
18063,Sulphogaeana sulphurea.csv,True
18064,Linepithema iniquum.csv,True
18065,Anthomyia liturata.csv,True
18066,Tingis perkensi.csv,True
18067,Chauliognathus bogotensis.csv,True
18068,Prionyx foxi.csv,True
18069,Hippia mumetes.csv,True
18070,Apantesis ursina.csv,True
18071,Aristotelia roseosuffusella.csv,True
18072,Ischnura chingaza.csv,True
18073,Epeolus howardi.csv,True
18074,Lopidea ampla.csv,True
18075,Anthrenus thoracicus.csv,True
18076,Xyleborus ferrugineus.csv,True
18077,Foucartia squamulata.csv,True
18078,Carabus carinthiacus.csv,True
18079,Tentyria mucronata.csv,True
18080,Polistes japonicus.csv,True
18081,Brachypalpus valgus.csv,True
18082,Charidotis mansueta.csv,True
18083,Neurothemis ramburii.csv,True
18084,Philophlaeus luculentus.csv,True
18085,Strandiata monikae.csv,True
18086,Megachile georgica.csv,True
18087,Lasioglossum olgae.csv,True
18088,Langia zenzeroides.csv,True
18089,Pachyteria fasciata.csv,True
18090,Lithomoia germana.csv,True
18091,Rhopalomyia audibertiae.csv,True
18092,Agaraea longicornis.csv,True
18093,Talaurinus griseus.csv,True
18094,Ophiogomphus occidentis.csv,True
18095,Chloroclydon rinodaria.csv,True
18096,Anoplognathus chloropyrus.csv,True
18097,Avatha complens.csv,True
18098,Epinotia immundana.csv,True
18099,Virbia fragilis.csv,True
18100,Perizoma lugdunaria.csv,True
18101,Eumelea ludovicata.csv,True
18102,Chrysogaster solstitialis.csv,True
18103,Cerdistus varifemoratus.csv,True
18104,Achyra affinitalis.csv,True
18105,Ilybius quadriguttatus.csv,True
18106,Graphium junodi.csv,True
18107,Epermenia strictellus.csv,True
18108,Euglyphis melancholica.csv,True
18109,Vieira brooksi.csv,True
18110,Bembix tarsata.csv,True
18111,Oreina speciosissima.csv,True
18112,Rhynocoris rapax.csv,True
18113,Macrobathra baliomitra.csv,True
18114,Acizzia dodonaeae.csv,True
18115,Trachysomus dromedarius.csv,True
18116,Micraloa emittens.csv,True
18117,Eremoleon cerverai.csv,True
18118,Stenopelmatus minor.csv,True
18119,Oidaematophorus occidentalis.csv,True
18120,Gymnosoma par.csv,True
18121,Amphisternus vomeratus.csv,True
18122,Neduba carinata.csv,True
18123,Pteronarcys pictetii.csv,True
18124,Hemipyxis semiviridis.csv,True
18125,Illeis cincta.csv,True
18126,Sisyra apicalis.csv,True
18127,Minetia criella.csv,True
18128,Acleris variegana.csv,True
18129,Tetramorium fuscipes.csv,True
18130,Dasineura carbonaria.csv,True
18131,Acrobasis encaustella.csv,True
18132,Enoclerus aethiops.csv,True
18133,Freudeita cupripennis.csv,True
18134,Phaesticus mellerborgi.csv,True
18135,Carbula limpoponis.csv,True
18136,Aligia dellana.csv,True
18137,Trichophysetis cretacea.csv,True
18138,Platysticta maculata.csv,True
18139,Amerila crokeri.csv,True
18140,Polistes occipitalis.csv,True
18141,Archirhoe neomexicana.csv,True
18142,Rajendra biguttata.csv,True
18143,Rhagoletis chionanthi.csv,True
18144,Dromica gracilis.csv,True
18145,Petasodes dominicana.csv,True
18146,Pnirontis edentula.csv,True
18147,Dorcadion pedestre.csv,True
18148,Hinatara excisa.csv,True
18149,Macarostola formosa.csv,True
18150,Amphimallon burmeisteri.csv,True
18151,Microgoniella gracilis.csv,True
18152,Mathania leucothea.csv,True
18153,Parexochomus melanocephalus.csv,True
18154,Bothriomutilla rugicollis.csv,True
18155,Acraga infusa.csv,True
18156,Pagiphora aschei.csv,True
18157,Anopheles ziemanni.csv,True
18158,Micandra comae.csv,True
18159,Lophyra reliqua.csv,True
18160,Hisparonia hystrix.csv,True
18161,Podomyrma gastralis.csv,True
18162,Rhyothemis obsolescens.csv,True
18163,Bryophila microglossa.csv,True
18164,Cyrtolobus flavolatus.csv,True
18165,Pselliopus latifasciatus.csv,True
18166,Fascellina clausaria.csv,True
18167,Neoaliturus fenestratus.csv,True
18168,Ceratomerus prodigiosus.csv,True
18169,Pseudotelphusa tessella.csv,True
18170,Duolandrevus dendrophilus.csv,True
18171,Neope agrestis.csv,True
18172,Stictolobus minor.csv,True
18173,Lispocephala brachialis.csv,True
18174,Platynopus melanoleucus.csv,True
18175,Phalonidia contractana.csv,True
18176,Celaena haworthii.csv,True
18177,Hallodapus montandoni.csv,True
18178,Lucilia bufonivora.csv,True
18179,Polybia diguetana.csv,True
18180,Xylota jakutorum.csv,True
18181,Ladoffa stenota.csv,True
18182,Pristoderus antarcticus.csv,True
18183,Polypoetes wagneri.csv,True
18184,Rocconota tuberculigera.csv,True
18185,Pterocallis alni.csv,True
18186,Culex pervigilans.csv,True
18187,Idaea jakima.csv,True
18188,Gonogramma despecta.csv,True
18189,Ectemnius cephalotes.csv,True
18190,Paria thoracica.csv,True
18191,Triepeolus simplex.csv,True
18192,Eucosma metzneriana.csv,True
18193,Platyceroides agassii.csv,True
18194,Fulvoclysia nerminae.csv,True
18195,Tromodesia angustifrons.csv,True
18196,Notonecta uhleri.csv,True
18197,Aspidimorpha westwoodi.csv,True
18198,Eucocytia meeki.csv,True
18199,Oleria padilla.csv,True
18200,Carenum purpuratum.csv,True
18201,Arawacus dumenilii.csv,True
18202,Euura leucapsis.csv,True
18203,Orthorhinus cruciatus.csv,True
18204,Hyalymenus dentatus.csv,True
18205,Aleochara bipustulata.csv,True
18206,Lasioglossum sisymbrii.csv,True
18207,Afraltha chionostola.csv,True
18208,Metapocyrtus elegans.csv,True
18209,Cenophengus pallidus.csv,True
18210,Trigonodes cephise.csv,True
18211,Culama dasythrix.csv,True
18212,Anthaxia brevis.csv,True
18213,Agrotis turatii.csv,True
18214,Aphis maculatae.csv,True
18215,Spercheus platycephalus.csv,True
18216,Sparedrus aspersus.csv,True
18217,Cyclosoma nigritarsis.csv,True
18218,Paropsisterna gemina.csv,True
18219,Lymantria brunneiplaga.csv,True
18220,Sesia siningensis.csv,True
18221,Nebulatettix pallidus.csv,True
18222,Argia tonto.csv,True
18223,Silpha perforata.csv,True
18224,Mnais costalis.csv,True
18225,Hydrillodes lentalis.csv,True
18226,Chrysotoxum parmense.csv,True
18227,Rhabdorrhynchus echii.csv,True
18228,Hesperocorixa sahlbergi.csv,True
18229,Ampedus cordifer.csv,True
18230,Heliaeschna uninervulata.csv,True
18231,Micrathyria ocellata.csv,True
18232,Graptus kaufmanni.csv,True
18233,Xylophanes mirabilis.csv,True
18234,Aedes scapularis.csv,True
18235,Carabus lusitanicus.csv,True
18236,Chydarteres striatus.csv,True
18237,Forcipomyia paludis.csv,True
18238,Phiaris metallicana.csv,True
18239,Austrolimnophila munifica.csv,True
18240,Derospidea brevicollis.csv,True
18241,Rhopalomutilla anguliceps.csv,True
18242,Brachythemis leucosticta.csv,True
18243,Neda norrisi.csv,True
18244,Monopis weaverella.csv,True
18245,Deuterogonia pudorina.csv,True
18246,Pseudoxenetus regalis.csv,True
18247,Acmaeodera tubulus.csv,True
18248,Euura salicispomum.csv,True
18249,Iambia transversa.csv,True
18250,Constrictotermes rupestris.csv,True
18251,Rafaelia rufiventris.csv,True
18252,Brachinus medius.csv,True
18253,Mahanarva andigena.csv,True
18254,Anthaxia semicuprea.csv,True
18255,Pseudoclanis staudei.csv,True
18256,Solenosthedium chinense.csv,True
18257,Pelochrista dilatana.csv,True
18258,Neodythemis klingi.csv,True
18259,Pimelia ascendens.csv,True
18260,Eocanthecona thomsoni.csv,True
18261,Abantiades ocellatus.csv,True
18262,Ectemnius stirpicola.csv,True
18263,Sigara trilineata.csv,True
18264,Mimela rugatipennis.csv,True
18265,Clepsis exaraesima.csv,True
18266,Pelycops darwini.csv,True
18267,Fucellia capensis.csv,True
18268,Pseudomasaris vespoides.csv,True
18269,Pringleophaga kerguelensis.csv,True
18270,Mimela argopuroensis.csv,True
18271,Neoxeniades braesia.csv,True
18272,Acleris effractana.csv,True
18273,Coranus niger.csv,True
18274,Heterocrasa expansalis.csv,True
18275,Conocephalus ochrotelus.csv,True
18276,Atranus pubescens.csv,True
18277,Edessa laticornis.csv,True
18278,Rhaptinus tabaci.csv,True
18279,Digrammia excurvata.csv,True
18280,Tanyproctus kraatzi.csv,True
18281,Ammophila gracilis.csv,True
18282,Eupithecia huachuca.csv,True
18283,Scythris picaepennis.csv,True
18284,Lethe trimacula.csv,True
18285,Prosotas gracilis.csv,True
18286,Temnora plagiata.csv,True
18287,Prionolopha serrata.csv,True
18288,Lytta sublaevis.csv,True
18289,Kosrheithrus tillyardi.csv,True
18290,Citheronia vogleri.csv,True
18291,Paliga mandronalis.csv,True
18292,Ectinohoplia obducta.csv,True
18293,Lasionycta caesia.csv,True
18294,Celyphus difficilis.csv,True
18295,Neodactria luteolellus.csv,True
18296,Carthara abrupta.csv,True
18297,Cyanopepla bella.csv,True
18298,Macrolophus pygmaeus.csv,True
18299,Hycleus brincki.csv,True
18300,Piercia smaragdinata.csv,True
18301,Disonycha politula.csv,True
18302,Compsibidion sommeri.csv,True
18303,Phytomyza tarnwoodensis.csv,True
18304,Certima espuma.csv,True
18305,Gomphurus lynnae.csv,True
18306,Schinia varix.csv,True
18307,Euphyia circumcidata.csv,True
18308,Allacrotelsa kraepelini.csv,True
18309,Paraswammerdamia albicapitella.csv,True
18310,Dictyla lupuli.csv,True
18311,Golema ecnomia.csv,True
18312,Agathia rubrilineata.csv,True
18313,Conocephalus maculatus.csv,True
18314,Trocnada minuta.csv,True
18315,Paracymus aeneus.csv,True
18316,Lepidomyia micheneri.csv,True
18317,Agrilus amelanchieri.csv,True
18318,Richia parentalis.csv,True
18319,Asilus sericeus.csv,True
18320,Pseudosparna pichincha.csv,True
18321,Tarsocera dicksoni.csv,True
18322,Periphoba augur.csv,True
18323,Metalimnus steini.csv,True
18324,Enigmogramma admonens.csv,True
18325,Planaphrodes nigritus.csv,True
18326,Golofa tersander.csv,True
18327,Tabanus novaescotiae.csv,True
18328,Hypselops oblonga.csv,True
18329,Odontolabis brookeana.csv,True
18330,Pithauria stramineipennis.csv,True
18331,Neotrichura nigripes.csv,True
18332,Paronchestus cornutus.csv,True
18333,Amorbus obscuricornis.csv,True
18334,Celaenorrhinus ruficornis.csv,True
18335,Vagrans egista.csv,True
18336,Scolitantides orion.csv,True
18337,Anastoechus hessei.csv,True
18338,Ommexecha brunneri.csv,True
18339,Antiteuchus tripterus.csv,True
18340,Eugubinus reticolus.csv,True
18341,Charissa staudingeri.csv,True
18342,Dasyphora pratorum.csv,True
18343,Loxostege tesselalis.csv,True
18344,Lissochlora ronaldi.csv,True
18345,Megalagrion adytum.csv,True
18346,Dichagyris romanovi.csv,True
18347,Scaphura elegans.csv,True
18348,Pyrinia vanidosa.csv,True
18349,Tarache quadriplaga.csv,True
18350,Cephenemyia jellisoni.csv,True
18351,Papilio erithonioides.csv,True
18352,Myara wintrena.csv,True
18353,Ponometia alata.csv,True
18354,Piloprepes antidoxa.csv,True
18355,Tapeinus fuscipennis.csv,True
18356,Bactrocera frauenfeldi.csv,True
18357,Rhopaloscelis unifasciatus.csv,True
18358,Chorodna erebusaria.csv,True
18359,Elliptorhina javanica.csv,True
18360,Netelia ephippiata.csv,True
18361,Ctenoplectra cornuta.csv,True
18362,Anambodera gemina.csv,True
18363,Rhodoneura rhomboidea.csv,True
18364,Dasymutilla canina.csv,True
18365,Osmiliola aurita.csv,True
18366,Villa hottentotta.csv,True
18367,Paraphlepsius continuus.csv,True
18368,Ammianus ravanus.csv,True
18369,Tachyerges niger.csv,True
18370,Heliophorus tamu.csv,True
18371,Zosteraeschna ellioti.csv,True
18372,Lasioglossum platycephalum.csv,True
18373,Entometa chlorosacca.csv,True
18374,Temelucha ferruginea.csv,True
18375,Agonopterix kaekeritziana.csv,True
18376,Theope basilea.csv,True
18377,Epigomphus paludosus.csv,True
18378,Lamoria zelleri.csv,True
18379,Lyramorpha rosea.csv,True
18380,Vomerina humbug.csv,True
18381,Clastoptera achatina.csv,True
18382,Tapinoma israele.csv,True
18383,Ripeacma umbellata.csv,True
18384,Thoressa masoni.csv,True
18385,Cacodaemon bellicosus.csv,True
18386,Holochelus escherichi.csv,True
18387,Nicrophorus concolor.csv,True
18388,Xenocnema spinipes.csv,True
18389,Glaucopsyche paphos.csv,True
18390,Hydriomena furinae.csv,True
18391,Procyclotelus elegans.csv,True
18392,Hyppa rectilinea.csv,True
18393,Eudesmus grisescens.csv,True
18394,Opisthoscelis beardsleyi.csv,True
18395,Zuphium americanum.csv,True
18396,Ceutorhynchus rapae.csv,True
18397,Stenopterus atricornis.csv,True
18398,Microhoria terminata.csv,True
18399,Phaulula daitoensis.csv,True
18400,Staphylinus ornaticauda.csv,True
18401,Elaphrus ruscarius.csv,True
18402,Rhopalus conspersus.csv,True
18403,Tarpela micans.csv,True
18404,Prosopocera pascoei.csv,True
18405,Sternocera aequisignata.csv,True
18406,Hesperilla donnysa.csv,True
18407,Thylodrias contractus.csv,True
18408,Cosmosoma regia.csv,True
18409,Cypa decolor.csv,True
18410,Hirtodrosophila confusa.csv,True
18411,Eulyes preciosa.csv,True
18412,Neopanorpa youngi.csv,True
18413,Tettigoniopsis forcipicercus.csv,True
18414,Hypena robustalis.csv,True
18415,Psorophora columbiae.csv,True
18416,Suillia laevifrons.csv,True
18417,Mulvia albizona.csv,True
18418,Iphirhina perfecta.csv,True
18419,Bombus occidentalis.csv,True
18420,Lycaena feredayi.csv,True
18421,Ephippiger ephippiger.csv,True
18422,Coxina ensipalpis.csv,True
18423,Cuneopalpus cyanops.csv,True
18424,Actinonotus pulcher.csv,True
18425,Bluops verrucosus.csv,True
18426,Plectobela personata.csv,True
18427,Calligrapha philadelphica.csv,True
18428,Calyptocephala nigricornis.csv,True
18429,Aclytia punctata.csv,True
18430,Morpho cypris.csv,True
18431,Dichorragia ninus.csv,True
18432,Lineostethus marginellus.csv,True
18433,Comibaena amoenaria.csv,True
18434,Aphaenogaster longiceps.csv,True
18435,Marcipa pammicta.csv,True
18436,Cymothoe althea.csv,True
18437,Bembidion quadrimaculatum.csv,True
18438,Euphydryas intermedia.csv,True
18439,Aeshna affinis.csv,True
18440,Naupactus sulphurifer.csv,True
18441,Vettius triangularis.csv,True
18442,Reuteroscopus nigricornis.csv,True
18443,Loepa martinii.csv,True
18444,Neodiprion merkeli.csv,True
18445,Emesis mandana.csv,True
18446,Metisella midas.csv,True
18447,Ropalidia cincta.csv,True
18448,Niphocona alboapicalis.csv,True
18449,Cryptocephalus castaneus.csv,True
18450,Ubida holomochla.csv,True
18451,Anisops ogasawarensis.csv,True
18452,Cardepia affinis.csv,True
18453,Oecanthus nigricornis.csv,True
18454,Tecmessa lancea.csv,True
18455,Mimopydna pallida.csv,True
18456,Brachyglenis drymo.csv,True
18457,Temnora fumosa.csv,True
18458,Naprepa houla.csv,True
18459,Nomioides minutissimus.csv,True
18460,Cyclotrachelus whitcombi.csv,True
18461,Eurema celebensis.csv,True
18462,Nubila gera.csv,True
18463,Nanorhathymus acutiventris.csv,True
18464,Polia bombycina.csv,True
18465,Peltodytes dunavani.csv,True
18466,Psilalcis bisinuata.csv,True
18467,Chalepus similatus.csv,True
18468,Luciola curtithorax.csv,True
18469,Brentus volvulus.csv,True
18470,Nomia elliotii.csv,True
18471,Crossocnemis colmanti.csv,True
18472,Lignyodes fraxini.csv,True
18473,Bembecia stiziformis.csv,True
18474,Archiblatta beccarii.csv,True
18475,Lindneria wintertoni.csv,True
18476,Syarbis alcyone.csv,True
18477,Neruda aoede.csv,True
18478,Phonarellus minor.csv,True
18479,Menopon gallinae.csv,True
18480,Sidarena flavipalpa.csv,True
18481,Glyphipterix meteora.csv,True
18482,Graphocephala severini.csv,True
18483,Anthophora ursina.csv,True
18484,Cisthene conjuncta.csv,True
18485,Cyrtopogon dasyllis.csv,True
18486,Hesperocharis marchalii.csv,True
18487,Hemadas nubilipennis.csv,True
18488,Hypena sordidula.csv,True
18489,Acleris maximana.csv,True
18490,Teinoletis simoenta.csv,True
18491,Ammobates punctatus.csv,True
18492,Archiargiolestes pusillissimus.csv,True
18493,Syntermes barbatus.csv,True
18494,Masicera silvatica.csv,True
18495,Paralithosia umbripuncta.csv,True
18496,Gelonaetha hirta.csv,True
18497,Atymna querci.csv,True
18498,Bracca maculosa.csv,True
18499,Mecodina praecipua.csv,True
18500,Bayeriola erysimi.csv,True
18501,Licinus aequatus.csv,True
18502,Lygaeus alboornatus.csv,True
18503,Hiaspis apicalis.csv,True
18504,Sympiezomias citri.csv,True
18505,Polyrhachis lamellidens.csv,True
